id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
1100#1101,0.666667,0.666667,0.448276,0.482759,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
10733#10734,0.202706,0.0,0.172414,0.0,0.192857,0,0.176471,0,0.75,0.25,0.75,0.25,0.542857,0.428571,0.5,0.263158,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1140#1147,0.566667,0.420833,0.571429,0.52381,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.692307710648,?,?,?,?,n,m,n,1
4167#4168,0.576389,0.466667,0.526316,0.321429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2200#2205,0.8,0.8,0.315789,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3152#3153,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1063#1065,0.708333,0.6,0.7,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2899#2913,0.8,0.8,0.541667,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
10478#10479,0.133929,0.0,0.07142860000000001,0.0,0,0,0,0,0.25,0,0.25,0,0.457341,0.19359,0.34375,0.166667,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2867#2871,0.666667,0.666667,0.571429,0.692308,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2709#2710,0.4375,0.272727,0.315789,0.352941,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
9100#9103,0.857143,0.857143,0.6,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
3331#3329,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.892857,0.777778,0.846154,0.88,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2897#2913,0.666667,0.666667,0.583333,0.482759,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7312#7300,0.4,0.4,0.42105299999999996,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8169#8183,0.155556,0.0,0.10526300000000001,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
14198#14199,0.265306,0.0190476,0.193548,0.0222222,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
15766#15777,0.226623,0.0587941,0.155172,0.061538499999999996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8950#8957,0.738272,0.666667,0.46875,0.5428569999999999,0.666667,0.666667,0.5,0.545455,?,?,?,?,0.80303,0.763636,0.6,0.583333,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2159#2170,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6933#6934,0.733333,0.703704,0.777778,0.6190479999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
134#154,0.47618999999999995,0.37037,0.294118,0.32,0.5,0.5,0.0909091,0.352941,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4136#4138,0.481746,0.333333,0.361111,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
14325#14326,0.5,0.5,0.393939,0.466667,0.133333,0,0.176471,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
11947#11948,0.625,0.53125,0.304348,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,?,?,n,m,n,-1
104215#319825,0.297222,0.112045,0.290323,0.10638299999999999,?,?,?,?,?,?,?,?,?,?,?,?,0.613664,0.541667,0.413793,0.25,0.2,0.0500000007451,0.2,0.047619048506,?,?,n,n,n,-1
1569#1575,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2462#2468,0.8,0.8,0.576923,0.6153850000000001,?,?,?,?,?,?,?,?,?,?,?,?,0.84127,0.810458,0.964286,0.83871,1.0,1.0,1.0,1.0,?,?,s,s,n,1
12433#12434,0.75,0.75,0.62069,0.633333,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
148#153,0.657143,0.571429,0.68,0.454545,?,?,?,?,?,?,?,?,?,?,?,?,0.8,0.8,0.722222,0.722222,1.0,1.0,?,?,1.0,1.0,s,m,s,1
7299#7311,0.348958,0.09583330000000001,0.333333,0.0487805,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8982#9005,0.666667,0.666667,0.42105299999999996,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2669#2675,0.857143,0.857143,0.346154,0.740741,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3519#3524,0.369048,0.125,0.3,0.0526316,1,1,1,1,1,1,1,1,0.511111,0.4,0.4,0.138889,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
1926#1924,0.8,0.8,0.666667,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
700#702,1.0,1.0,1.0,1.0,0.85,0.78125,0.857143,0.73913,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2820#2831,0.769231,0.769231,0.777778,0.708333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
6193#6144,0.8888889999999999,0.8888889999999999,0.8461540000000001,0.8684209999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
7318#7295,0.175,0.0,0.117647,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
1084#1103,0.8,0.8,0.8125,0.8235290000000001,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2959#2960,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
953#959,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1431#1438,0.75,0.547619,0.8888889999999999,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1369#1361,0.666667,0.666667,0.625,0.64,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8835#8844,0.36190500000000003,0.10079400000000001,0.294118,0.09677419999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1155#1167,0.388889,0.333333,0.52381,0.37037,1,1,1,1,?,?,?,?,0.8,0.8,0.466667,0.483871,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2755#2749,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
606#612,0.27399,0.0185185,0.178571,0.0227273,1,1,1,1,1,1,1,1,0.3625,0.25,0.269231,0.0714286,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1260#1269,0.555556,0.5,0.529412,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
3525#3527,0.583333,0.5,0.44444399999999995,0.2,1,1,1,1,1,1,1,1,0.394444,0.222222,0.277778,0.0882353,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
3394#3395,0.166667,0.0,0.166667,0.0,1,1,1,1,1,1,1,1,0.446429,0.3,0.409091,0.131579,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
2669#2680,0.471429,0.28571399999999997,0.384615,0.13333299999999998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
16069#15392,0.401361,0.159802,0.290323,0.173913,1,1,1,1,0,0,0,0,0.298611,0,0.238095,0,?,?,?,?,0.2,0.047619048506,?,?,?,?,n,m,m,-1
1269#1272,0.666667,0.666667,0.538462,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2448#2447,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9692#9693,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,1
2214#2233,0.571429,0.571429,0.541667,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2188#2220,0.6,0.5,0.692308,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,?,?,n,m,n,1
3572#3575,0.666667,0.666667,0.541667,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
5691#5690,1.0,1.0,1.0,1.0,0.8,0.466667,0.8,0.466667,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4012#4013,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
1945#1957,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8988#8995,0.566667,0.5,0.37837800000000005,0.465116,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1952#1956,0.8,0.8,0.684211,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12502#12503,0.313889,0.1125,0.258065,0.07142860000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.466666668653,?,?,1.0,1.0,n,m,s,-1
12252#12253,0.321429,0.075,0.357143,0.0952381,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.5,?,?,?,?,n,m,n,-1
14989#14959,0.31666700000000003,0.0,0.235294,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.466666668653,?,?,?,?,n,m,n,-1
20#21,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
7277#7281,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
4342#4343,1.0,1.0,1.0,1.0,0.285714,0.047619,0.214286,0.047619,0.444444,0.222222,0.428571,0.2,0.722222,0.666667,0.705882,0.52381,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2607#2610,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2148#2150,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,1
3643#3650,0.0902778,0.0,0.117647,0.0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.333333,0.333333,0.3125,0.142857,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
1926#1928,0.5,0.5,0.305556,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1147#1159,0.513333,0.4,0.545455,0.434783,0.833333,0.333333,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
235884#354923,0.377778,0.139205,0.466667,0.148148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2893#2915,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9112#9109,0.28125,0.125,0.25,0.043478300000000004,1,1,1,1,1,1,1,1,0.75,0.75,0.615385,0.588235,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1328#1336,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.59537,0.42265,0.296296,0.275862,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9089#9082,0.666667,0.666667,0.407407,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
13999#14000,0.605952,0.47381,0.227273,0.38709699999999997,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3658#3661,0.0,0.0,0.0909091,0.0,1,1,1,1,1,1,1,1,0.272487,0.040404,0.173913,0.047619,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
75#69,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
4306#4309,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.909091,0.909091,0.870968,0.866667,?,?,?,?,0.272727272727,0.0909090936184,?,?,?,?,n,m,n,1
11507#11508,0.155754,0.041666699999999994,0.2,0.0294118,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
4335#4345,0.666667,0.666667,0.6,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8867#8869,0.611111,0.5,0.25,0.318182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
15185#15186,0.166667,0.0454545,0.166667,0.041666699999999994,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.222222223878,?,?,1.0,1.0,n,m,s,-1
36134#223162,0.277778,0.0,0.17647100000000002,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2443#2445,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15005#15006,0.517857,0.360195,0.583333,0.30303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
148#149,0.8,0.8,0.6875,0.88,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1805#1806,0.8888889999999999,0.8888889999999999,0.7391300000000001,0.727273,0.75,0.75,0.612903,0.633333,1,1,1,1,0.4,0.4,0.34375,0.236842,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1862#1874,0.8,0.8,0.666667,0.684211,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12912#12913,0.228571,0.061538499999999996,0.157895,0.07692310000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,0.0,0.0,n,m,n,-1
1258#1285,0.35374099999999997,0.143731,0.28571399999999997,0.147059,?,?,?,?,?,?,?,?,?,?,?,?,0.540238,0.42963,0.333333,0.241935,?,?,?,?,?,?,m,m,n,1
9072#9073,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5620#5624,0.8888889999999999,0.8888889999999999,0.85,0.8461540000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8915#8924,0.4,0.4,0.153846,0.185185,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
13685#13686,0.4,0.4,0.307692,0.333333,1,1,1,1,1,1,1,1,0.37037,0.333333,0.333333,0.16,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
12991#12992,0.172619,0.0208333,0.153846,0.0232558,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,0.909090909091,0.714285731316,?,?,?,?,n,m,n,1
2730#2737,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,1
3242#3243,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5642#5649,0.909091,0.909091,0.8536590000000001,0.8536590000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2688#2689,0.166667,0.08333330000000001,0.181818,0.0666667,1,1,1,1,0.8,0.333333,0.8,0.333333,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2168#2173,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2385#2384,0.666667,0.666667,0.736842,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,1.0,1.0,n,m,s,1
3513#3524,0.333333,0.125,0.22222199999999998,0.055555600000000004,1,1,1,1,1,1,1,1,0.313131,0.0888889,0.3,0.0526316,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
3944#3937,0.166667,0.0,0.11111099999999999,0.0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.4,0.289141,0.473684,0.206897,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
1076#1081,0.8,0.8,0.576923,0.576923,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1768#1772,0.5,0.5,0.368421,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6651#6652,0.119048,0.0,0.17647100000000002,0.0,1,1,1,1,1,1,1,1,0.888889,0.888889,0.916667,0.92,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8836#8841,0.857143,0.857143,0.8235290000000001,0.833333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,1.0,1.0,n,m,s,1
7344#7346,0.666667,0.666667,0.357143,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2201#2232,0.6,0.5,0.692308,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.75,0.88,0.758621,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,1
218#10,0.666667,0.666667,0.666667,0.7,0.666667,0.666667,0.454545,0.5,0.8,0.5,0.8,0.5,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6207#6209,1.0,1.0,1.0,1.0,1,1,1,1,0.4,0.2,0.4,0.2,0.666667,0.666667,0.548387,0.580645,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8766#8767,0.25,0.0,0.1,0.0,0.3,0.1,0.3,0.1,0.8,0.333333,0.8,0.333333,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5992#5993,0.5,0.5,0.388889,0.291667,1,1,1,1,0,0,0,0,0.666667,0.666667,0.833333,0.625,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
15117#15118,0.424242,0.351852,0.190476,0.258065,1,1,1,1,0.8,0.333333,0.8,0.333333,0.0851852,0.0416667,0.0952381,0.0384615,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1967#1966,0.08333330000000001,0.055555600000000004,0.07692310000000001,0.05,1,1,1,1,0,0,0,0,0.603175,0.571429,0.52381,0.357143,?,?,?,?,?,?,?,?,?,?,m,m,m,1
529#530,0.666667,0.666667,0.416667,0.461538,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8920#8914,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
9061#9062,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,0.888889,0.888889,0.777778,0.777778,1.0,1.0,?,?,?,?,s,m,n,1
1376#1353,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9091#9105,0.8888889999999999,0.8888889999999999,0.642857,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
9041#9053,0.564286,0.5,0.282609,0.34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2038#2043,0.571429,0.571429,0.432432,0.47222200000000003,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8203#8183,0.197778,0.0,0.173913,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
13525#13526,0.44781099999999996,0.203175,0.12,0.195122,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.454545454545,0.0909090936184,?,?,1.0,1.0,n,m,s,1
5678#5690,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1794#1801,0.666667,0.666667,0.23333299999999998,0.290323,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4318#4319,0.75,0.75,0.296296,0.678571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.833333333333,0.625,?,?,1.0,1.0,n,m,s,1
636#644,0.916667,0.785714,0.947368,0.7391300000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8167#8194,0.170034,0.0,0.171429,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
398#403,0.857143,0.857143,0.6190479999999999,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,1
12732#12733,0.642857,0.583333,0.666667,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,0.0,0.0,n,m,n,-1
6298#6299,0.416071,0.0902778,0.227273,0.0526316,1,1,1,1,0,0,0,0,0.981818,0.914286,1,1,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,1
12551#12552,0.09977319999999999,0.0238095,0.10526300000000001,0.025641000000000004,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3513#3518,0.5,0.5,0.230769,0.15,1,1,1,1,1,1,1,1,0.255844,0.0291209,0.3,0.0277778,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
6758#6761,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1392#1411,0.8,0.8,0.625,0.647059,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1563#1565,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.583333333333,0.238095238805,?,?,?,?,n,m,n,1
1855#1856,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
7748#7749,0.8,0.8,0.666667,0.730769,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2447#2451,0.571429,0.571429,0.428571,0.526316,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
3714#3717,0.266667,0.177778,0.28571399999999997,0.181818,1,1,1,1,0.8,0.333333,0.8,0.333333,0.488095,0.293544,0.5,0.1875,?,?,?,?,?,?,?,?,0.6,0.25,m,m,n,-1
3642#3650,0.257639,0.05,0.11111099999999999,0.0285714,1,1,1,1,0.8,0.333333,0.8,0.333333,0.388889,0.263889,0.391304,0.142857,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
747#749,0.25396799999999997,0.0238095,0.166667,0.0294118,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3652#3663,0.12,0.0,0.0909091,0.0,1,1,1,1,1,1,1,1,0.272487,0.040404,0.208333,0.0465116,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
2362#2368,0.75,0.75,0.5882350000000001,0.6176470000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4386#4390,0.625,0.466667,0.636364,0.5,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2208#2221,0.428571,0.333333,0.344828,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.20000000298,0.909090909091,0.714285731316,1.0,1.0,n,n,s,1
8173#8178,0.229167,0.055555600000000004,0.272727,0.047619,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1876#1878,0.5392859999999999,0.4,0.48571400000000003,0.288462,0.833333,0.333333,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
14904#14905,0.227829,0.0168067,0.25,0.0227273,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.2,0.047619048506,?,?,1.0,1.0,n,m,s,-1
